Input Amount,Price Impact,Input Token Address,Output Token Address,Output Amount,Exchange Rate,Asset
2150001.0,0.4218,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,2143429.28,0.9969433874681918,eUSD Arbitrum
2200001.0,0.4339,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,2193002.83,0.996819015082266,eUSD Arbitrum
2250001.0,0.4461,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,2242560.87,0.9966932770252104,eUSD Arbitrum
2300001.0,0.4585,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,2292103.24,0.9965661927973076,eUSD Arbitrum
2350001.0,0.471,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,2341630.08,0.9964379078987626,eUSD Arbitrum
2400001.0,0.4877,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,2391069.68,0.9962786182172424,eUSD Arbitrum
2450001.0,0.5004,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,2440563.96,0.9961481485109598,eUSD Arbitrum
2500001.0,0.5167,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,2489968.6,0.9959870416051834,eUSD Arbitrum
2550001.0,0.5413,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,2539158.23,0.9957479350008098,eUSD Arbitrum
2600001.0,0.5707,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,2588193.9,0.9954588094389194,eUSD Arbitrum
2650001.0,0.6104,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,2636925.6,0.9950658886543816,eUSD Arbitrum
2700001.0,0.6614,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,2685315.32,0.994560861273755,eUSD Arbitrum
2750001.0,0.717,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,2733520.48,0.9940070858156052,eUSD Arbitrum
2800001.0,0.8114,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,2780599.15,0.9930707703318676,eUSD Arbitrum
2850001.0,0.9407,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,2826578.98,0.9917817502520174,eUSD Arbitrum
2900001.0,1.1157,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,2871102.61,0.9900350413672272,eUSD Arbitrum
2950001.0,1.3576,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,2913471.52,0.987617129621312,eUSD Arbitrum
3000001.0,1.7081,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,2952339.06,0.984112691962436,eUSD Arbitrum
3050001.0,2.1875,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,2986913.27,0.9793155051424574,eUSD Arbitrum
3100001.0,2.8015,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,3016804.97,0.9731625796249744,eUSD Arbitrum
3150001.0,3.4923,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,3043680.97,0.9662476202388508,eUSD Arbitrum
3200001.0,4.3042,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,3066022.77,0.9581318162088074,eUSD Arbitrum
3250001.0,5.1497,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,3086501.61,0.9496925108638428,eUSD Arbitrum
3300001.0,6.0842,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,3103134.75,0.940343578683764,eUSD Arbitrum
3350001.0,7.0098,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,3119127.14,0.9310824504231492,eUSD Arbitrum
3400001.0,7.9879,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,3132396.25,0.9212927437374284,eUSD Arbitrum
3450001.0,8.9846,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,3144053.69,0.9113196459943056,eUSD Arbitrum
3500001.0,9.9864,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,3154536.14,0.9012957824869192,eUSD Arbitrum
3550001.0,10.9849,0x12275dcb9048680c4be40942ea4d92c74c63b844,0xaf88d065e77c8cc2239327c5edb3a432268e5831,3164109.86,0.8912983010427321,eUSD Arbitrum
1.0,0.0002,0xcc7ff230365bd730ee4b352cc2492cedac49383e,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,1.05,1.05,hyUSD Base
50001.0,0.9,0xcc7ff230365bd730ee4b352cc2492cedac49383e,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,51887.55,1.037730245395092,hyUSD Base
100001.0,3.044,0xcc7ff230365bd730ee4b352cc2492cedac49383e,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,101560.85,1.01559834401656,hyUSD Base
150001.0,5.2927,0xcc7ff230365bd730ee4b352cc2492cedac49383e,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,148824.57,0.9921571856187624,hyUSD Base
200001.0,7.4437,0xcc7ff230365bd730ee4b352cc2492cedac49383e,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,193938.81,0.9696892015539922,hyUSD Base
250001.0,9.5357,0xcc7ff230365bd730ee4b352cc2492cedac49383e,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,236952.7,0.947807008771965,hyUSD Base
300001.0,11.5545,0xcc7ff230365bd730ee4b352cc2492cedac49383e,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,278004.63,0.9266790110699632,hyUSD Base
